instance,strategy,objective,z_eff,z_eq,transit_share,transit_ridership,private_flow,avg_access_min,avg_access_increase_min,coverage,max_zone_access_increase,retained_stops,avg_frequency,avg_wait_min,avg_ivh_min,runtime_sec,mip_gap,kkt_residual,fixed_point_iters,feasible,y_pattern,freq_pattern,strategy_short,mu_car,mu_ebike
route438_mu_c0.0070_e0.0036,Joint MILP,10.579228885957532,10.465823245556606,0.5670282020046272,0.33335704096979984,3559.710301805025,7118.658311091262,7.018853591076263,0.5670282020046272,1.0,1.3277953372173068,23,5.3,6.385714285714285,36.18274824231838,2.7201573001220822,0.061982421074145436,,18,True,111101101111101111111010101101,"5,7,7,5,5,5,5,5,7,2",MILP,0.007000000000000001,0.0035555555555555553
route438_mu_c0.0070_e0.0056,Current practice,11.417644312606393,11.417644312606393,1.0292517175900214e-16,0.27879636735954255,2977.0911636016426,7701.277259584941,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,40.178935881300205,0.016986800357699394,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.00561111111111111
route438_mu_c0.0070_e0.0056,Stop-only MILP,10.87448813293562,10.81802199469462,0.2823306912049936,0.3105214102793992,3315.8629554872423,7362.50566233886,6.734156080276628,0.2823306912049935,1.0,0.5376299075597563,25,3.7,8.55,37.66756460274878,1.101321500260383,0.009556260403160191,,18,True,101011101111111111111111101011,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.00561111111111111
route438_mu_c0.0070_e0.0056,Frequency-only MILP,10.7054057773376,10.7054057773376,1.0292517175900214e-16,0.317863486355659,3394.2643708863725,7284.104303273922,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.2,5.85,40.060979783997695,0.953598600346595,0.002710649652074273,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,4",F,0.007000000000000001,0.00561111111111111
route438_mu_c0.0070_e0.0056,Joint MILP,10.542227607828236,10.477400380606857,0.3241361361068913,0.33177385459428815,3542.8044496466578,7135.565808514961,6.775961525178525,0.3241361361068912,1.0,1.3277953372173068,24,5.3,6.385714285714285,37.15763989926153,2.731844899710268,0.057135267726904644,,19,True,101101101111101111111110101111,"5,7,7,5,5,5,5,5,7,2",MILP,0.007000000000000001,0.00561111111111111
route438_mu_c0.0070_e0.0077,Current practice,11.38734113434042,11.38734113434042,1.0292517175900214e-16,0.28038782366465953,2994.0853251400235,7684.28323346301,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,40.753698613805504,0.01681259972974658,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.007666666666666665
route438_mu_c0.0070_e0.0077,Stop-only MILP,10.680890047013845,10.591983722168381,0.4445316242273202,0.3241474753542417,3461.367139466295,7217.001686243537,6.896357013298954,0.4445316242273201,1.0,0.5902743811640201,23,3.7,8.55,37.23572888815807,1.2632523998618126,0.00863702535385228,,18,True,101101101111101111111101011011,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.007666666666666665
route438_mu_c0.0070_e0.0077,Frequency-only MILP,10.872371577864222,10.872371577864222,1.0292517175900214e-16,0.3088651329900043,3298.176611402376,7380.19213827914,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,40.67198714844219,0.9233484999276698,0.0026246515963959734,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.007000000000000001,0.007666666666666665
route438_mu_c0.0070_e0.0077,Joint MILP,10.772090020889548,10.728607900239902,0.21741060324823358,0.31822519601018073,3398.126840926656,7280.243435168049,6.669235992319867,0.21741060324823347,1.0,1.3277953372173068,24,4.9,7.357142857142857,37.793309073668325,2.7284034001640975,0.06804508646184383,,19,True,101101111111101111111110101011,"5,7,7,5,2,5,5,5,6,2",MILP,0.007000000000000001,0.007666666666666665
route438_mu_c0.0070_e0.0097,Current practice,11.357413757234413,11.357413757234413,1.0292517175900214e-16,0.2819657403293603,3010.934905369031,7667.435326976786,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,41.324781262800244,0.017052299808710814,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.00972222222222222
route438_mu_c0.0070_e0.0097,Stop-only MILP,10.968688278458401,10.847318934791602,0.6068467183339988,0.3084539788122287,3293.786154377679,7384.582685338775,7.0586721074056324,0.6068467183339987,1.0,1.4394140626286105,25,3.7,8.55,38.83681804106815,1.3165242997929454,0.008566530451524333,,18,True,101010111111111111111111011011,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.00972222222222222
route438_mu_c0.0070_e0.0097,Frequency-only MILP,10.842381485590758,10.842381485590758,1.0292517175900214e-16,0.3104731350089873,3315.3474542189697,7363.0228647328495,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,41.22051241277306,1.1045349002815783,0.0014948898278775813,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.007000000000000001,0.00972222222222222
route438_mu_c0.0070_e0.0097,Joint MILP,11.113636444084136,11.08943644381038,0.12100000136877871,0.296505246799484,3166.1931558451292,7512.177110678357,6.572825390440412,0.12100000136877856,1.0,1.3277953372173068,26,4.1,8.25,39.39796041897995,2.7360573997721076,0.09382877030540564,,19,True,111101111111111111111110101011,"5,4,4,2,4,5,5,5,5,2",MILP,0.007000000000000001,0.00972222222222222
route438_mu_c0.0070_e0.0118,Current practice,11.327855879524027,11.327855879524027,1.0292517175900214e-16,0.28352992694686946,3027.637871054395,7650.732410786143,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,41.89216242054658,0.016917200293391943,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.011777777777777776
route438_mu_c0.0070_e0.0118,Stop-only MILP,10.961552105522959,10.851627607021195,0.5496224925088226,0.3097849573320979,3307.9988373762926,7370.370116857014,7.001447881580456,0.5496224925088226,1.0,1.5244811536276504,25,3.7,8.55,39.42810673805455,1.512690699659288,0.007747578471677143,,18,True,101011011111111111111111011011,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.011777777777777776
route438_mu_c0.0070_e0.0118,Frequency-only MILP,11.173276587185642,11.173276587185642,1.0292517175900214e-16,0.2930415713866229,3129.206743278588,7549.163560234428,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,41.921593022953644,0.93053919961676,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.007000000000000001,0.011777777777777776
route438_mu_c0.0070_e0.0118,Joint MILP,11.084977880952394,11.065695760576503,0.09641060187945502,0.29886554852386893,3191.3973343416096,7486.972986700828,6.548235990951088,0.09641060187945487,1.0,0.021716700095450497,29,5.0,6.6,41.40350149092541,2.7334322999231517,0.08614795837635415,,19,True,111111111111101111111111111111,"5,6,6,5,5,5,5,5,6,2",MILP,0.007000000000000001,0.011777777777777776
route438_mu_c0.0070_e0.0138,Current practice,11.298666544471667,11.298666544471667,1.0292517175900214e-16,0.28508025486366495,3044.19284838602,7634.177477450676,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.45583561613766,0.01710440032184124,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.013833333333333331
route438_mu_c0.0070_e0.0138,Stop-only MILP,11.165344730081998,11.165344730081998,1.0292517175900214e-16,0.2923785618511177,3122.126881197779,7556.243466014052,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,29,3.7,8.55,41.90571239402879,1.6304453001357615,0.008590392252209193,,19,True,101111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.013833333333333331
route438_mu_c0.0070_e0.0138,Frequency-only MILP,11.144712620329537,11.144712620329537,1.0292517175900214e-16,0.29453609778612744,3145.1658512823033,7533.204496691514,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,42.47747032102259,0.9297377001494169,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.007000000000000001,0.013833333333333331
route438_mu_c0.0070_e0.0138,Joint MILP,11.323400660159246,11.218086299730071,0.5265718021458694,0.28854116135455643,3081.1496933753133,7597.220629384837,6.978397191217503,0.5265718021458693,1.0,1.4394140626286105,27,4.3,8.0,41.10648130742374,2.7328000999987125,0.11622531249565905,,19,True,111010111111111111111111111011,"5,4,4,5,2,5,5,5,6,2",MILP,0.007000000000000001,0.013833333333333331
route438_mu_c0.0070_e0.0159,Current practice,11.269842334901412,11.269842334901412,1.0292517175900214e-16,0.2866166212044634,3060.598738823421,7617.771626102936,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.015796417299384,0.016784300096333027,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.015888888888888886
route438_mu_c0.0070_e0.0159,Stop-only MILP,11.13649985748962,11.13649985748962,1.0292517175900214e-16,0.2939256581863888,3138.6473505015856,7539.723035839297,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,29,3.7,8.55,42.46000623719357,2.1392745999619365,0.006949253888943234,,19,True,101111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.015888888888888886
route438_mu_c0.0070_e0.0159,Frequency-only MILP,11.116495490000963,11.116495490000963,1.0292517175900214e-16,0.2960187719532483,3160.9983967463677,7517.371990613749,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,43.02949913658229,0.9820595998317003,0.009935928651664375,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.007000000000000001,0.015888888888888886
route438_mu_c0.0070_e0.0159,Joint MILP,11.127309245569375,11.108027125193484,0.09641060187945502,0.2960568631392549,3161.4051485787004,7516.965239429293,6.548235990951088,0.09641060187945487,1.0,0.021716700095450497,29,4.6,7.1,42.52800540318832,2.7062073997221887,0.11243818704428556,,19,True,111111111111101111111111111111,"5,4,4,5,5,5,5,5,6,2",MILP,0.007000000000000001,0.015888888888888886
route438_mu_c0.0070_e0.0179,Current practice,11.241379429959096,11.241379429959096,1.0292517175900214e-16,0.2881389544762243,3076.8547789373565,7601.515620723208,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.572045064441326,0.01790149975568056,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.017944444444444443
route438_mu_c0.0070_e0.0179,Stop-only MILP,10.945326343446245,10.903411011205456,0.2095766612039482,0.30686047216034623,3276.770098474979,7401.599073486217,6.661402050275582,0.20957666120394805,1.0,1.3277953372173068,27,3.7,8.55,41.95418420146273,2.7291900999844074,0.03795921258286033,,18,True,111111111111101111111110101111,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.017944444444444443
route438_mu_c0.0070_e0.0179,Frequency-only MILP,11.088622603027199,11.088622603027199,1.0292517175900214e-16,0.2974894243824477,3176.702569627689,7501.667852586495,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,43.57767116850036,0.999482000246644,0.009819760603992948,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.007000000000000001,0.017944444444444443
route438_mu_c0.0070_e0.0179,Joint MILP,10.865307871241601,10.84602575086571,0.09641060187945502,0.31083978285654446,3319.2626561186707,7359.107805681521,6.548235990951088,0.09641060187945487,1.0,0.021716700095450497,28,5.0,6.6,42.48283892613136,2.7352700997143984,0.11111383605929137,,19,True,101111111111101111111111111111,"5,6,6,5,5,5,5,5,6,2",MILP,0.007000000000000001,0.017944444444444443
route438_mu_c0.0070_e0.0200,Current practice,11.213273659172357,11.213273659172357,1.0292517175900214e-16,0.28964721198080806,3092.9605127812324,7585.409917763933,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,44.124586054355134,0.018108299933373928,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.02
route438_mu_c0.0070_e0.0200,Stop-only MILP,11.213273659172357,11.213273659172357,1.0292517175900214e-16,0.28964721198080806,3092.9605127812324,7585.409917763933,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,44.124586054355134,2.7071326998993754,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.02
route438_mu_c0.0070_e0.0200,Frequency-only MILP,11.061090909148026,11.061090909148026,1.0292517175900214e-16,0.2989479179726783,3192.2769059103625,7486.093547135923,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,44.12198396524686,1.1859981999732554,0.004216712673220311,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.007000000000000001,0.02
route438_mu_c0.0070_e0.0200,Joint MILP,11.17604465714283,11.084561711359896,0.45741472891466683,0.296490734063772,3166.0381834627524,7512.332264887832,6.909240117986301,0.4574147289146667,1.0,0.9017841550688541,28,4.5,7.2,43.16535300163609,2.7131719002500176,0.11565628338396979,,19,True,111110111111101111111111111111,"5,5,4,5,5,5,5,5,4,2",MILP,0.007000000000000001,0.02
route438_mu_c0.0082_e0.0015,Current practice,11.458158248313497,11.458158248313497,1.0292517175900214e-16,0.2766754346741011,2954.4430566115016,7723.9252360454575,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,39.40713364655732,0.017136999871581793,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.0015
route438_mu_c0.0082_e0.0015,Stop-only MILP,10.768080381900512,10.722535275055025,0.22772553422743638,0.31687602935518056,3383.719938265521,7294.648597113872,6.679550923299071,0.2277255342274363,1.0,1.3277953372173068,24,3.7,8.55,36.39218428464712,0.7042775000445545,0.008671680693857325,,18,True,101101101111111111111110101011,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.0015
route438_mu_c0.0082_e0.0015,Frequency-only MILP,10.62277242088507,10.62277242088507,1.0292517175900214e-16,0.32237750378303276,3442.466725610914,7235.90184204462,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.3,5.7,39.29948738370943,0.8584728999994695,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,5",F,0.008166666666666668,0.0015
route438_mu_c0.0082_e0.0015,Joint MILP,11.250065067067355,11.118812745825988,0.6562616062068389,0.29652759906632126,3166.4318416526885,7511.938258638973,7.108086995278473,0.6562616062068389,1.0,1.3277953372173068,22,3.9,10.385714285714286,35.60300861405331,2.743854600004852,0.12684267201695665,,19,True,101011101111101111111010101011,"2,7,7,2,2,5,2,3,7,2",MILP,0.008166666666666668,0.0015
route438_mu_c0.0082_e0.0036,Current practice,11.42717690366343,11.42717690366343,1.0292517175900214e-16,0.2782939308497092,2971.7259599303675,7706.642496080238,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,39.989298958103774,0.016556700225919485,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.0035555555555555553
route438_mu_c0.0082_e0.0036,Stop-only MILP,10.792207283087127,10.716459024470236,0.3787412930844485,0.3160139303962743,3374.514125374135,7303.854552609916,6.830566682156083,0.3787412930844483,1.0,0.5376299075597563,24,3.7,8.55,36.97727668850078,0.7913983999751508,0.009367134240402291,,18,True,101011101111101111111111101011,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.0035555555555555553
route438_mu_c0.0082_e0.0036,Frequency-only MILP,10.715193346667075,10.715193346667075,1.0292517175900214e-16,0.31732993910764784,3388.5669551974174,7289.801745257944,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.2,5.85,39.87796259616371,1.0847583999857306,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,4",F,0.008166666666666668,0.0035555555555555553
route438_mu_c0.0082_e0.0036,Joint MILP,10.581038384499946,10.506009517237025,0.37514433631460564,0.32977899713963643,3521.502620798832,7156.8676513645205,6.826969725386239,0.37514433631460553,1.0,1.3277953372173068,24,5.3,6.385714285714285,37.029649552467674,2.7394256996922195,0.05389210197915514,,19,True,101011111111101111111110101011,"5,7,7,5,5,5,5,5,7,2",MILP,0.008166666666666668,0.0035555555555555553
route438_mu_c0.0082_e0.0056,Current practice,11.396579235489156,11.396579235489156,1.0292517175900214e-16,0.2798989785312919,2988.865255234875,7689.504945800514,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,40.56776921022114,0.01746639981865883,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.00561111111111111
route438_mu_c0.0082_e0.0056,Stop-only MILP,10.871862822644394,10.752740939365882,0.595609416392561,0.3146013902530139,3359.430497066633,7318.938310326273,7.047434805464194,0.5956094163925609,1.0,1.1578842455816678,24,3.7,8.55,37.53230473699155,1.1067401003092527,0.005645524010931277,,18,True,101011101111101111111110110111,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.00561111111111111
route438_mu_c0.0082_e0.0056,Frequency-only MILP,10.881724033937745,10.881724033937745,1.0292517175900214e-16,0.3083607948609575,3292.7911015348236,7385.579184762719,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,40.491418417021265,1.112977100070566,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.008166666666666668,0.00561111111111111
route438_mu_c0.0082_e0.0056,Joint MILP,10.786839227141707,10.724019496567465,0.314098652871213,0.31815618536140494,3397.3899195865015,7280.980380738825,6.7659240419428475,0.31409865287121297,1.0,0.963840023380738,24,5.0,7.2857142857142865,37.61529842859664,2.7174148997291923,0.07705457427757208,,19,True,101101101111101111111110111011,"5,7,7,5,2,5,5,5,7,2",MILP,0.008166666666666668,0.00561111111111111
route438_mu_c0.0082_e0.0077,Current practice,11.36635959390405,11.36635959390405,1.0292517175900214e-16,0.2814903259326397,3005.858253858358,7672.512007250686,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,41.14251393742721,0.017305500339716673,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.007666666666666665
route438_mu_c0.0082_e0.0077,Stop-only MILP,10.813188426082867,10.774221547864652,0.19483439109107262,0.31397659211070883,3352.758670435218,7325.610259873349,6.6466597801627065,0.19483439109107248,1.0,0.13915321677211268,25,3.7,8.55,38.60606383948411,1.1653859000653028,0.009043116685690099,,18,True,101101101111111111111111011011,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.007666666666666665
route438_mu_c0.0082_e0.0077,Frequency-only MILP,10.851441886721187,10.851441886721187,1.0292517175900214e-16,0.30998239648530795,3310.107165988812,7368.263180877128,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,41.04348875336585,1.1035539000295103,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.008166666666666668,0.007666666666666665
route438_mu_c0.0082_e0.0077,Joint MILP,10.872311288297011,10.793454622453666,0.39428332921672665,0.31456431988009315,3359.0346458555896,7319.335707809544,6.8461087182883595,0.3942833292167265,1.0,1.3277953372173068,26,5.0,6.6,39.12716343708656,2.7205288000404835,0.07941024284385437,,19,True,111111101111111111111010101111,"5,6,6,5,5,5,5,5,6,2",MILP,0.008166666666666668,0.007666666666666665
route438_mu_c0.0082_e0.0097,Current practice,11.336517785431296,11.336517785431296,1.0292517175900214e-16,0.28306779012691863,3022.703002440141,7655.667311797145,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,41.713518541164746,0.01766210002824664,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.00972222222222222
route438_mu_c0.0082_e0.0097,Stop-only MILP,11.138987012779243,11.105873477757111,0.16556767511065756,0.2949168748228903,3149.231929912328,7529.138415645917,6.617393064182291,0.16556767511065745,1.0,0.5376299075597563,28,3.7,8.55,40.68139597691804,1.4856032999232411,0.008955730228748151,,19,True,101011111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.00972222222222222
route438_mu_c0.0082_e0.0097,Frequency-only MILP,11.181580450747294,11.181580450747294,1.0292517175900214e-16,0.29260095980447115,3124.501729148641,7553.86860997631,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,41.747577252931656,1.020292699802667,0.007738425787659587,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.008166666666666668,0.00972222222222222
route438_mu_c0.0082_e0.0097,Joint MILP,10.551353055392408,10.45365497741145,0.48849038990478866,0.33342796842206934,3560.467691484841,7117.90276021674,6.940315778976423,0.48849038990478855,1.0,0.963840023380738,24,5.3,6.385714285714285,38.60768744341891,2.7247836999595165,0.03733993620215963,,19,True,101101101111101111111010111111,"5,7,7,5,5,5,5,5,7,2",MILP,0.008166666666666668,0.00972222222222222
route438_mu_c0.0082_e0.0118,Current practice,11.307050966680976,11.307050966680976,1.0292517175900214e-16,0.284631218443216,3039.3978707035103,7638.9724904313025,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.2807712841391,0.01779460022225976,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.011777777777777776
route438_mu_c0.0082_e0.0118,Stop-only MILP,11.183731879643995,11.111531054236952,0.36100412703521195,0.2943444746059275,3143.1196277898043,7535.250757323446,6.812829516106845,0.3610041270352118,1.0,0.9017841550688541,28,3.7,8.55,41.23177823149045,1.2903305999934673,0.005822178438755047,,19,True,101110111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.011777777777777776
route438_mu_c0.0082_e0.0118,Frequency-only MILP,11.152740262660723,11.152740262660723,1.0292517175900214e-16,0.2941079151051327,3140.5935575753597,7537.776829076358,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,42.30722606715166,0.9302583998069167,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.008166666666666668,0.011777777777777776
route438_mu_c0.0082_e0.0118,Joint MILP,11.172554681197632,11.151928965979868,0.10312857608881501,0.2941101851167191,3140.6177976022263,7537.752590101314,6.554953965160449,0.10312857608881487,1.0,0.963840023380738,29,4.6,7.1,41.79438413956672,2.7504893001168966,0.10417676832555363,,19,True,111111111111111111111110111111,"5,4,4,5,5,5,5,5,6,2",MILP,0.008166666666666668,0.011777777777777776
route438_mu_c0.0082_e0.0138,Current practice,11.277955793394495,11.277955793394495,1.0292517175900214e-16,0.2861804944733029,3055.9416155981608,7622.428786883469,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.844265886729325,0.017073300201445818,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.013833333333333331
route438_mu_c0.0082_e0.0138,Stop-only MILP,11.154675991073306,11.082475165666263,0.36100412703521195,0.2959031871590313,3159.764139382223,7518.6062870854485,6.812829516106845,0.3610041270352118,1.0,0.9017841550688541,28,3.7,8.55,41.787919660975646,2.2618367997929454,0.005332155511256863,,19,True,101110111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.013833333333333331
route438_mu_c0.0082_e0.0138,Frequency-only MILP,11.124253052192248,11.124253052192248,1.0292517175900214e-16,0.2956028853947824,3156.557405602918,7521.813022796968,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,42.86297719322776,0.9632756998762488,0.002083613967707121,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.008166666666666668,0.013833333333333331
route438_mu_c0.0082_e0.0138,Joint MILP,11.223131347929536,11.223131347929536,1.0292517175900214e-16,0.289832934154166,3094.94372313087,7583.426688511727,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,4.6,7.1,42.88701011806622,2.724012800026685,0.14308060501002576,,19,True,111111111111111111111111111111,"5,4,4,5,5,5,5,5,6,2",MILP,0.008166666666666668,0.013833333333333331
route438_mu_c0.0082_e0.0159,Current practice,11.249228482203419,11.249228482203419,1.0292517175900214e-16,0.2877155352808097,3072.333351498732,7606.03708741503,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.404001068463025,0.016803800128400326,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.015888888888888886
route438_mu_c0.0082_e0.0159,Stop-only MILP,10.862378607121833,10.799118168309311,0.3163021940626059,0.3123280043646967,3335.154438150709,7343.2160660642585,6.76812758313424,0.3163021940626058,1.0,1.3277953372173068,26,3.7,8.55,41.25184869782829,1.6711415997706354,0.0054833647465951894,,19,True,111111101111101111111110101111,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.015888888888888886
route438_mu_c0.0082_e0.0159,Frequency-only MILP,11.096116335786526,11.096116335786526,1.0292517175900214e-16,0.2970856851886039,3172.3912925555533,7505.979172440474,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,43.414819881669146,1.1561269001103938,0.0018340462285222497,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.008166666666666668,0.015888888888888886
route438_mu_c0.0082_e0.0159,Joint MILP,11.194996094986045,11.194996094986045,1.0292517175900214e-16,0.29131154978188983,3110.732930003795,7567.6375182632955,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,4.6,7.1,43.44350001006435,2.710937099996954,0.10845884231125723,,19,True,111111111111111111111111111111,"5,4,4,5,5,5,5,5,6,2",MILP,0.008166666666666668,0.015888888888888886
route438_mu_c0.0082_e0.0179,Current practice,11.220864868617134,11.220864868617134,1.0292517175900214e-16,0.2892362886621605,3088.5725209560524,7589.797950061221,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.959980105058534,0.0168378003872931,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.008166666666666668,0.017944444444444443
route438_mu_c0.0082_e0.0179,Stop-only MILP,11.220864868617134,11.220864868617134,1.0292517175900214e-16,0.2892362886621605,3088.5725209560524,7589.797950061221,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.959980105058534,2.690204800106585,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.008166666666666668,0.017944444444444443
route438_mu_c0.0082_e0.0179,Frequency-only MILP,11.06832713301438,11.06832713301438,1.0292517175900214e-16,0.29855616353454645,3188.093606511199,7490.2768905221665,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,43.96274965927644,1.172510499600321,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.008166666666666668,0.017944444444444443
route438_mu_c0.0082_e0.0179,Joint MILP,11.34530347963453,11.219363403987593,0.6297003782346844,0.28836400530001804,3079.2579552241323,7599.112506044245,7.081525767306318,0.6297003782346843,1.0,1.4394140626286105,27,4.0,8.45,42.590248334620775,2.7463974999263883,0.15610732228643365,,19,True,111010111111111111111110111111,"4,5,6,3,3,3,3,5,6,2",MILP,0.008166666666666668,0.017944444444444443
