instance,strategy,objective,z_eff,z_eq,transit_share,transit_ridership,private_flow,avg_access_min,avg_access_increase_min,coverage,max_zone_access_increase,retained_stops,avg_frequency,avg_wait_min,avg_ivh_min,runtime_sec,mip_gap,kkt_residual,fixed_point_iters,feasible,y_pattern,freq_pattern,n_stops,instance_id,origins,destinations,od_pairs,periods,total_demand
synthetic_12_stops_s435,Local search,5.998355553989368,5.998355553989368,9.485969975551138e-17,0.5033797211660027,4230.275148003262,4173.467215495765,9.485234201803088,-2.5756443594292167e-17,0.9999999999999998,0.0,11,6.0,5.0,29.304898501492826,2.4549461998976767,,,17,True,111111111011,"6,6,6,6,6,6",12,I36,9,12,108,6,8403.745661832527
synthetic_12_stops_s435,MILP approximation,5.57601226231156,5.57601226231156,9.485969975551138e-17,0.5366730903662695,4510.064154987793,3893.6784110376184,9.485234201803088,-2.5756443594292167e-17,0.9999999999999998,0.0,9,7.0,4.285714285714286,28.201447407862926,0.6031287000514567,0.008127961186095248,,17,True,101111011011,"7,7,7,7,7,7",12,I36,9,12,108,6,8403.745661832527
synthetic_16_stops_s436,All-stops baseline,7.466500065165371,7.466500065165371,1.6192091390443144e-16,0.4428239526113489,2530.6827148660263,3184.1877552604024,7.443197112841626,-7.985177760229131e-18,1.0,0.0,16,3.25,10.0,32.57635265496853,0.0021097999997437,,,17,True,1111111111111111,"4,3,4,2",16,I37,9,11,99,4,5714.873145281547
synthetic_16_stops_s436,Greedy removal,7.076418627925096,7.010519662248312,0.18828275907652642,0.4746769208109956,2712.7183874276943,3002.152238650224,7.6314798719181525,0.18828275907652625,1.0,0.8331084456414801,12,3.25,10.0,30.478883232091295,0.08715099981054664,,,17,True,1010111110111101,"4,3,4,2",16,I37,9,11,99,4,5714.873145281547
synthetic_16_stops_s436,Local search,6.247476832597858,6.247476832597858,1.6192091390443144e-16,0.5285287524614211,3020.474773950934,2694.396138633285,7.443197112841626,-7.985177760229131e-18,1.0,0.0,15,5.5,5.5,31.673852814060233,40.41617520013824,,,17,True,1110111111111111,"6,5,6,5",16,I37,9,11,99,4,5714.873145281547
synthetic_16_stops_s436,MILP approximation,5.770914642681018,5.7050156770042335,0.18828275907652642,0.5675437716416457,3243.440659326644,2471.430420109192,7.6314798719181525,0.18828275907652625,1.0,0.8331084456414801,12,6.5,4.642857142857142,30.08549524117136,1.0082356999628246,0.009953420332283806,,17,True,1010111110111101,"7,6,7,6",16,I37,9,11,99,4,5714.873145281547
synthetic_20_stops_s437,All-stops baseline,8.962381891539355,8.962381891539355,9.958707484142047e-17,0.38465123822096065,4005.9483717615944,6408.544635049015,9.156816804814497,-8.697647399077948e-17,1.0000000000000002,0.0,20,3.0,11.0,37.77212587845274,0.0033192001283168793,,,18,True,11111111111111111111,"4,3,4,2,2",20,I38,12,14,168,5,10414.4949338767
synthetic_20_stops_s437,Greedy removal,8.176493377628494,8.173658240268395,0.008100392457428805,0.433542886113557,4515.130191047922,5899.3629973724455,9.164917197271928,0.00810039245742864,1.0000000000000002,0.0,14,3.0,11.0,34.45579323127719,0.23039430007338524,,,18,True,10101011110101011111,"4,3,4,2,2",20,I38,12,14,168,5,10414.4949338767
synthetic_20_stops_s437,Local search,7.636618343618258,7.636618343618258,9.958707484142047e-17,0.46834569063537107,4877.5838224250565,5536.9095391475175,9.156816804814497,-8.697647399077948e-17,1.0000000000000002,0.0,19,5.0,6.0,36.55430238589254,3.6728245997801423,,,18,True,11111011111111111111,"5,5,5,5,5",20,I38,12,14,168,5,10414.4949338767
synthetic_20_stops_s437,MILP approximation,6.6831960577529905,6.68036092039289,0.008100392457428805,0.5297633981819612,5517.21822651934,4897.273426641362,9.164917197271928,0.00810039245742864,1.0000000000000002,0.0,14,6.0,5.0,33.67403383470036,6.1508939997293055,0.04782375157773224,,17,True,10101011110101011111,"6,6,6,6,6",20,I38,12,14,168,5,10414.4949338767
synthetic_24_stops_s438,All-stops baseline,9.032731266429618,9.032731266429618,1.6676370891579334e-16,0.3436436944143128,6220.936998151445,11881.930546791318,8.073700538909273,2.5271666354319802e-17,1.0000000000000002,0.0,24,2.8333333333333335,11.666666666666666,43.745362079598515,0.004935199860483408,,,18,True,111111111111111111111111,"4,3,4,2,2,2",24,I39,15,17,255,6,18102.869627082968
synthetic_24_stops_s438,Greedy removal,8.390501546024579,8.354030966862366,0.10420165474918006,0.3875876125615522,7016.448019274125,11086.419718299068,8.177902193658456,0.10420165474917993,1.0000000000000002,0.08663187981307936,18,2.8333333333333335,11.666666666666666,40.33296530878272,0.4773506000638008,,,18,True,101101011101101111101111,"4,3,4,2,2,2",24,I39,15,17,255,6,18102.869627082968
synthetic_24_stops_s438,Local search,8.163053603981346,8.163053603981346,1.6676370891579334e-16,0.40077105739884444,7255.1062023994655,10847.761801908648,8.073700538909273,2.5271666354319802e-17,1.0000000000000002,0.0,23,4.0,7.5,42.49226302114235,7.9988238997757435,,,18,True,111111111101111111111111,"4,4,4,4,4,4",24,I39,15,17,255,6,18102.869627082968
synthetic_24_stops_s438,MILP approximation,7.039474249312202,7.003003670149989,0.10420165474918006,0.47810125544916693,8655.00469594096,9447.861268393532,8.177902193658456,0.10420165474917993,1.0000000000000002,0.08663187981307936,18,5.5,5.5,39.14191457217913,6.205399599857628,0.09959066791097677,,17,True,101101011101101111101111,"6,5,6,5,6,5",24,I39,15,17,255,6,18102.869627082968
synthetic_28_stops_s439,All-stops baseline,10.130541179302758,10.130541179302758,1.6088415393745194e-16,0.3803891329666589,5305.789509283743,8642.529332353442,9.097270812650144,-3.905966134077047e-17,0.9999999999999999,0.0,28,3.25,10.0,47.991654259694286,0.0038759997114539146,,,18,True,1111111111111111111111111111,"4,3,4,2",28,I40,15,20,300,4,13948.32041573805
synthetic_28_stops_s439,Greedy removal,9.048938955398185,9.007525869861444,0.11832310153354264,0.4396992275539035,6133.065712474363,7815.253335481572,9.215593914183687,0.11832310153354245,0.9999999999999999,0.06196284516863966,20,3.25,10.0,43.14921549727123,0.49915859987959266,,,18,True,1101011111101011110101011011,"4,3,4,2",28,I40,15,20,300,4,13948.32041573805
synthetic_28_stops_s439,Local search,9.395871880989727,9.395871880989727,1.6088415393745194e-16,0.41921401703033245,5847.331432307745,8100.987634313806,9.097270812650144,-3.905966134077047e-17,0.9999999999999999,0.0,27,4.0,7.5,46.819762482992395,131.79897299967706,,,18,True,1111111111101111111111111111,"4,4,4,4",28,I40,15,20,300,4,13948.32041573805
synthetic_28_stops_s439,MILP approximation,7.972172625405531,7.930759539868792,0.11832310153354264,0.4986773695165667,6955.711734094475,6992.607530879527,9.215593914183687,0.11832310153354245,0.9999999999999999,0.06196284516863966,20,5.0,6.0,42.175616057242976,6.4665802996605635,0.06805661816547286,,18,True,1101011111101011110101011011,"5,5,5,5",28,I40,15,20,300,4,13948.32041573805
synthetic_12_stops_s440,All-stops baseline,7.349799418033321,7.349799418033321,1.8541404723049617e-16,0.42281251889510263,2116.1828563085205,2888.8290523435126,8.849793774488345,2.0847174367169852e-17,1.0,0.0,12,3.0,11.0,28.967896209799143,0.0034501999616622925,,,17,True,111111111111,"4,3,4,2,2",12,I41,8,9,72,5,5005.014661908659
synthetic_12_stops_s440,Greedy removal,7.1176198767419345,7.046794340759518,0.20235867423547757,0.4451059218266332,2227.7616648446688,2777.250355502987,9.052152448723824,0.20235867423547746,1.0,0.6993672702815772,9,3.0,11.0,27.48484348019731,0.05342660006135702,,,17,True,101011011111,"4,3,4,2,2",12,I41,8,9,72,5,5005.014661908659
synthetic_12_stops_s440,Local search,5.88351693336574,5.88351693336574,1.8541404723049617e-16,0.5324811918412997,2665.0761723563023,2339.9362971185496,8.849793774488345,2.0847174367169852e-17,1.0,0.0,11,6.0,5.0,28.229720332420744,1.5992558998987079,,,17,True,111111011111,"6,6,6,6,6",12,I41,8,9,72,5,5005.014661908659
synthetic_12_stops_s440,MILP approximation,5.577602514361847,5.570607091117791,0.019986923554445774,0.5558898763449681,2782.236981513157,2222.7755912301895,8.869780698042792,0.01998692355444562,1.0,0.0,10,7.0,4.285714285714286,27.70995706177747,0.3204965000040829,0.00997080164623529,,17,True,111011011111,"7,7,7,7,7",12,I41,8,9,72,5,5005.014661908659
synthetic_16_stops_s441,All-stops baseline,7.558441920077712,7.558441920077712,1.539836509793337e-16,0.42460585536739903,4032.7751427806725,5464.911416025148,7.122320487002319,1.60161733709659e-17,1.0,0.0,16,2.8333333333333335,11.666666666666666,33.20189522966117,0.003426500130444765,,,17,True,1111111111111111,"4,3,4,2,2,2",16,I42,11,12,132,6,9497.690839169492
synthetic_16_stops_s441,Greedy removal,7.159298468661118,7.118491408443865,0.11659160062072112,0.4549952969186795,4321.404663409746,5176.282132347821,7.238912087623039,0.11659160062072098,1.0,0.0,12,2.8333333333333335,11.666666666666666,31.197109606424902,0.13741619978100061,,,17,True,1111010111101011,"4,3,4,2,2,2",16,I42,11,12,132,6,9497.690839169492
synthetic_16_stops_s441,Local search,6.058214202751596,6.058214202751596,1.539836509793337e-16,0.5300976913353286,5034.703986860448,4462.98345992737,7.122320487002319,1.60161733709659e-17,1.0,0.0,15,5.5,5.5,32.136974091202255,3.9661813001148403,,,17,True,1111110111111111,"6,5,6,5,6,5",16,I42,11,12,132,6,9497.690839169492
synthetic_16_stops_s441,MILP approximation,5.562527875598659,5.521720815381406,0.11659160062072112,0.568809935215004,5402.380910920136,4095.3067834995627,7.238912087623039,0.11659160062072098,1.0,0.0,12,6.5,4.642857142857142,30.600956853146084,6.139397100079805,0.03415266618627938,,17,True,1111010111101011,"7,6,7,6,7,6",16,I42,11,12,132,6,9497.690839169492
synthetic_20_stops_s442,All-stops baseline,8.615979208521484,8.615979208521484,1.28943530178093e-16,0.4439423261627867,3848.675227051321,4820.636917846028,8.61719084152555,-5.4700494010618317e-17,1.0,0.0,20,3.25,10.0,37.37682031606414,0.002728200051933527,,,18,True,11111111111111111111,"4,3,4,2",20,I43,11,15,165,4,8669.313557725676
synthetic_20_stops_s442,Greedy removal,8.140620837319444,7.936352754311059,0.5836230943096701,0.4824889771559441,4182.84823111122,4486.464010199809,9.200813935835221,0.58362309430967,1.0,0.6545024018076887,14,3.25,10.0,34.21783066295818,0.18334179976955056,,,18,True,11110101110101010111,"4,3,4,2",20,I43,11,15,165,4,8669.313557725676
synthetic_20_stops_s442,Local search,7.458834070847683,7.458834070847683,1.28943530178093e-16,0.5129110053291834,4446.586332406997,4222.726024501123,8.61719084152555,-5.4700494010618317e-17,1.0,0.0,19,5.0,6.0,36.27874527702147,63.44780719978735,,,18,True,11111111110111111111,"5,5,5,5",20,I43,11,15,165,4,8669.313557725676
synthetic_20_stops_s442,MILP approximation,6.833189583543352,6.775689782056788,0.16428514710446993,0.553085247079424,4794.869431083705,3874.44151243934,8.78147598863002,0.16428514710446981,1.0,0.0,16,6.0,5.0,34.567891437406615,6.104186700191349,0.0126273063000285,,17,True,11111101110101011111,"6,6,6,6",20,I43,11,15,165,4,8669.313557725676
synthetic_24_stops_s443,All-stops baseline,9.350848399512346,9.350848399512346,1.6688754292870928e-16,0.38453644017728056,5673.984030240288,9081.401098410555,8.50542459116941,2.308230035185706e-17,1.0,0.0,24,3.0,11.0,43.30486482225285,0.004259299952536821,,,18,True,111111111111111111111111,"4,3,4,2,2",24,I44,14,18,252,5,14755.387103558885
synthetic_24_stops_s443,Greedy removal,8.49233640485599,8.441988107925177,0.1438522769451826,0.4368550430504573,6445.96526835138,8309.42006763828,8.649276868114592,0.1438522769451825,1.0,0.2573912185828852,17,3.0,11.0,39.21184320354016,0.3994764997623861,,,18,True,111010101011011111011011,"4,3,4,2,2",24,I44,14,18,252,5,14755.387103558885
synthetic_24_stops_s443,Local search,8.434499676423625,8.434499676423625,1.6688754292870928e-16,0.4376355990907568,6457.48267488202,8297.902773994432,8.50542459116941,2.308230035185706e-17,1.0,0.0,23,4.0,7.5,42.069429359698105,5.627393499948084,,,18,True,111111111111111111111011,"4,4,4,4,4",24,I44,14,18,252,5,14755.387103558885
synthetic_24_stops_s443,MILP approximation,7.063529020877034,7.0131807239462205,0.1438522769451826,0.5220674250133507,7703.30695023019,7052.076672747027,8.649276868114592,0.1438522769451825,1.0,0.2573912185828852,17,5.6,5.4,38.09599885121041,6.200065100099891,0.07875832230823152,,17,True,111010101011011111011011,"6,5,6,5,6",24,I44,14,18,252,5,14755.387103558885
synthetic_28_stops_s444,All-stops baseline,9.946802001622908,9.946802001622908,1.2685526396910352e-16,0.35601765245265143,6340.981754156273,11469.879237509911,7.847808873282455,-3.9136665847782765e-17,1.0,0.0,28,2.8333333333333335,11.666666666666666,46.57297341035999,0.005823399871587753,,,18,True,1111111111111111111111111111,"4,3,4,2,2,2",28,I45,17,17,289,6,17810.863339141848
synthetic_28_stops_s444,Greedy removal,8.898774746622339,8.873173211674695,0.07314724270755399,0.41580097240895897,7405.7742958582585,10405.08699119434,7.920956115990009,0.07314724270755382,1.0,0.0,20,2.8333333333333335,11.666666666666666,41.877024238512405,0.688535500317812,,,18,True,1011110110101111010101111011,"4,3,4,2,2,2",28,I45,17,17,289,6,17810.863339141848
synthetic_28_stops_s444,Local search,8.94462368767206,8.94462368767206,1.2685526396910352e-16,0.41120508221897606,7323.91752376277,10486.943926790345,7.847808873282455,-3.9136665847782765e-17,1.0,0.0,27,4.0,7.5,45.3007998941163,10.25700160022825,,,18,True,1111111111111111111111111011,"4,4,4,4,4,4",28,I45,17,17,289,6,17810.863339141848
synthetic_28_stops_s444,MILP approximation,7.562051883749609,7.536450348801965,0.07314724270755399,0.4927479469049367,8776.26634296655,9034.595385474444,7.920956115990009,0.07314724270755382,1.0,0.0,20,5.0,6.0,40.83730357219748,6.253831800073385,0.09769824482840693,,18,True,1011110110101111010101111011,"5,5,5,5,5,5",28,I45,17,17,289,6,17810.863339141848
synthetic_12_stops_s445,All-stops baseline,6.908504154628138,6.908504154628138,1.6952392192971877e-16,0.425186899317845,1899.7240172968645,2568.2476493542704,8.337018573908065,-6.527154966463554e-17,1.0,0.0,12,3.25,10.0,29.275556898080797,0.002025699708610773,,,17,True,111111111111,"4,3,4,2",12,I46,7,10,70,4,4467.9740141211205
synthetic_12_stops_s445,Greedy removal,6.561958883711178,6.55885225653848,0.008876077636278658,0.4527052513043197,2022.675298883872,2445.2964857672323,8.345894651544342,0.008876077636278455,1.0,0.024421878887798933,9,3.25,10.0,27.695734580567702,0.04607559973374009,,,17,True,101101111101,"4,3,4,2",12,I46,7,10,70,4,4467.9740141211205
synthetic_12_stops_s445,Local search,5.72508490150738,5.72508490150738,1.6952392192971877e-16,0.5205708663637669,2325.897103421829,2142.0749811358664,8.337018573908065,-6.527154966463554e-17,1.0,0.0,11,6.0,5.0,28.49981084406363,26.688389300368726,,,17,True,111101111111,"6,6,6,6",12,I46,7,10,70,4,4467.9740141211205
synthetic_12_stops_s445,MILP approximation,5.316725249900679,5.313618622727981,0.008876077636278658,0.5536423130469975,2473.6594678118954,1994.3127410036934,8.345894651544342,0.008876077636278455,1.0,0.024421878887798933,9,7.0,4.285714285714286,27.45902468445616,0.2144851996563375,0.009975391722193003,,17,True,101101111101,"7,7,7,7",12,I46,7,10,70,4,4467.9740141211205
synthetic_16_stops_s446,All-stops baseline,7.544546040767154,7.544546040767154,1.5814329060230648e-16,0.43265471999851146,3787.4981154533198,4966.5875186974845,7.578152178814009,3.729993073849081e-17,1.0,0.0,16,3.0,11.0,33.54880956868537,0.0028015999123454094,,,17,True,1111111111111111,"4,3,4,2,2",16,I47,10,13,130,5,8754.08943988026
synthetic_16_stops_s446,Greedy removal,7.151636262260528,7.088950452615316,0.1791023132720337,0.4635595430137085,4058.0417002520244,4696.044153647315,7.757254492086044,0.17910231327203358,1.0,0.04193758078740185,12,3.0,11.0,31.414334040884928,0.10957299964502454,,,17,True,1101110111010111,"4,3,4,2,2",16,I47,10,13,130,5,8754.08943988026
synthetic_16_stops_s446,Local search,6.083256418275893,6.083256418275893,1.5814329060230648e-16,0.5326651837039994,4662.99865965506,4091.087726420295,7.578152178814009,3.729993073849081e-17,1.0,0.0,15,5.6,5.4,32.41072259989969,3.59510019980371,,,17,True,1111110111111111,"6,5,6,5,6",16,I47,10,13,130,5,8754.08943988026
synthetic_16_stops_s446,MILP approximation,5.677510798492857,5.581701545838847,0.27374072186859855,0.568498627108296,4976.68782815516,3777.3987642773227,7.851892900682607,0.27374072186859844,1.0,0.04193758078740185,12,6.6,4.571428571428571,30.801014230476863,6.095419900026172,0.1560787353884804,,17,True,1101110101011111,"7,6,7,6,7",16,I47,10,13,130,5,8754.08943988026
synthetic_20_stops_s447,All-stops baseline,8.66520891135417,8.66520891135417,1.6493210040425539e-16,0.39641429859636473,5517.34948839617,8400.787750380528,8.121301176408911,7.084997766439597e-18,1.0,0.0,20,2.8333333333333335,11.666666666666666,38.38767380771258,0.004645099863409996,,,18,True,11111111111111111111,"4,3,4,2,2,2",20,I48,13,16,208,6,13918.139451407686
synthetic_20_stops_s447,Greedy removal,8.249853332856821,8.115295503215552,0.3844509418321949,0.43033935497156534,5989.52315392308,7928.611384772949,8.505752118241105,0.3844509418321948,1.0,0.0,15,2.8333333333333335,11.666666666666666,35.67564844388251,0.286508799996227,,,17,True,11010101111011110111,"4,3,4,2,2,2",20,I48,13,16,208,6,13918.139451407686
synthetic_20_stops_s447,Local search,7.242593023484352,7.242593023484352,1.6493210040425539e-16,0.4869818989534676,6777.881979945689,7140.253299288324,8.121301176408911,7.084997766439597e-18,1.0,0.0,19,5.0,6.0,36.99654104702424,6.041401899885386,,,17,True,11111111111111110111,"5,5,5,5,5,5",20,I48,13,16,208,6,13918.139451407686
synthetic_20_stops_s447,MILP approximation,6.602495021836436,6.51246892956718,0.25721740648358915,0.5340720234771861,7433.288899850955,6484.846706019622,8.3785185828925,0.25721740648358904,1.0,0.15131522344025394,15,6.0,5.0,34.72604387938321,6.1458775997161865,0.08141574017777367,,17,True,10101101111011110111,"6,6,6,6,6,6",20,I48,13,16,208,6,13918.139451407686
synthetic_24_stops_s448,All-stops baseline,8.650874051099516,8.650874051099516,1.6690500249120112e-16,0.42545565311102596,4070.9000366723335,5497.428317378699,7.251982691107475,-4.596180042847622e-17,1.0,0.0,24,3.25,10.0,40.958514478862966,0.0029413001611828804,,,18,True,111111111111111111111111,"4,3,4,2",24,I49,13,15,195,4,9568.329876228017
synthetic_24_stops_s448,Greedy removal,8.086415064672511,8.028866291838279,0.16442506524066675,0.4618805179371047,4419.42515902527,5148.903305786946,7.416407756348141,0.16442506524066655,1.0,0.0,19,3.25,10.0,38.21526775700985,0.2562187002040446,,,18,True,111111011011101111110101,"4,3,4,2",24,I49,13,15,195,4,9568.329876228017
synthetic_24_stops_s448,Local search,7.727852672128578,7.727852672128578,1.6690500249120112e-16,0.4796593663795817,4589.539045742352,4978.789500144099,7.251982691107475,-4.596180042847622e-17,1.0,0.0,23,4.5,6.75,39.91697460703301,83.14085960015655,,,18,True,111111111011111111111111,"5,4,5,4",24,I49,13,15,195,4,9568.329876228017
synthetic_24_stops_s448,MILP approximation,6.944611296426351,6.8870625235921175,0.16442506524066675,0.5306025594666827,5076.9803221481125,4491.348352503038,7.416407756348141,0.16442506524066655,1.0,0.0,19,5.5,5.5,37.5402811676905,6.160244700033218,0.09152631971815965,,18,True,111111011011101111110101,"6,5,6,5",24,I49,13,15,195,4,9568.329876228017
synthetic_28_stops_s449,All-stops baseline,10.08847030541625,10.08847030541625,1.8244747793837804e-16,0.37567264491710006,5708.832370797231,9487.46050440241,9.147803189272077,-9.356100177804032e-18,1.0,0.0,28,3.0,11.0,46.41202440255419,0.005264800041913986,,,18,True,1111111111111111111111111111,"4,3,4,2,2",28,I50,16,18,288,5,15196.295093716508
synthetic_28_stops_s449,Greedy removal,9.166798369761539,9.037811328987894,0.3685344022104112,0.42962729672970995,6528.743181420377,8667.549945586738,9.516337591482488,0.368534402210411,1.0,0.41419915326007817,20,3.0,11.0,41.77963431207416,0.5679651000536978,,,18,True,1101101110110110111110101011,"4,3,4,2,2",28,I50,16,18,288,5,15196.295093716508
synthetic_28_stops_s449,Local search,9.131092120349734,9.131092120349734,1.8244747793837804e-16,0.42473550889150874,6454.406129895218,8741.887084092057,9.147803189272077,-9.356100177804032e-18,1.0,0.0,27,4.0,7.5,45.19943891366565,7.382402800023556,,,18,True,1111111110111111111111111111,"4,4,4,4,4",28,I50,16,18,288,5,15196.295093716508
synthetic_28_stops_s449,MILP approximation,7.795052102920469,7.719987804210502,0.21446942488561757,0.5003840046444789,7603.982994753112,7592.310492905806,9.362272614157693,0.21446942488561732,1.0,0.41419915326007817,20,5.0,6.0,40.79827797542761,6.217650199774653,0.09690878485878124,,18,True,1101111110110101011110101011,"5,5,5,5,5",28,I50,16,18,288,5,15196.295093716508
